ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Income;Family_Size;Var_1;Segmentation
463081;Female;Yes;51;Yes;Artist;0;Low;60077;1;Cat_6;B
460923;Male;Yes;49;Yes;Artist;1;Average;51695;3;Cat_6;A
462120;Male;Yes;51;No;Artist;1;Low;91379;3;Cat_3;A
463980;Female;No;26;Yes;Artist;1;Low;104444;9;Cat_6;A
461464;Male;No;59;Yes;Entertainment;;Low;74858;3;Cat_6;B
466695;Female;Yes;31;Yes;Entertainment;1;Low;56718;1;Cat_6;A
465833;Male;Yes;43;No;Executive;1;High;176130;3;Cat_4;A
467490;Male;Yes;59;No;Executive;7;Average;172722;5;Cat_6;B
459765;Female;No;35;Yes;Engineer;4;Low;104074;1;Cat_6;A
467570;Male;No;18;No;Healthcare;14;Low;301365;;Cat_6;B
464561;Female;No;48;Yes;Entertainment;9;Low;55177;2;Cat_6;A
459409;Female;Yes;88;Yes;Lawyer;1;High;117045;2;Cat_6;B
462864;Female;No;30;Yes;Healthcare;12;Low;387572;6;Cat_6;B
461009;Female;No;22;No;Healthcare;6;Low;454539;3;Cat_3;B
459117;Male;Yes;66;Yes;Artist;1;High;57144;2;Cat_6;A
464131;Female;Yes;81;No;Engineer;0;High;116289;2;Cat_6;B
464079;Female;Yes;36;No;Doctor;14;Average;356914;2;Cat_6;A
462478;Male;Yes;30;No;Doctor;;Average;497465;2;Cat_4;A
465375;Female;No;50;Yes;Engineer;1;Low;106525;1;Cat_6;B
461637;Male;Yes;51;Yes;Artist;1;Low;102667;2;Cat_7;B
459252;Male;Yes;66;Yes;Lawyer;0;High;146794;3;Cat_6;A
461438;Female;Yes;39;Yes;Engineer;8;Average;101772;2;Cat_6;A
463956;Female;No;28;No;Entertainment;0;Low;91321;5;Cat_2;B
459682;Male;Yes;35;Yes;Executive;;Average;106878;3;Cat_6;A
459892;Female;Yes;50;Yes;Artist;1;Low;42301;1;Cat_6;A
467720;Male;No;27;Yes;Entertainment;;Low;87230;2;Cat_6;A
463148;Male;Yes;60;Yes;Marketing;1;High;111338;5;Cat_6;A
460862;Male;Yes;52;No;Entertainment;1;Average;69780;4;Cat_3;B
460382;Male;Yes;32;No;Marketing;4;Low;116825;3;Cat_6;B
461650;Female;Yes;42;Yes;Doctor;0;Low;349394;1;Cat_4;B
467501;Male;No;48;Yes;Entertainment;1;Low;103161;2;Cat_6;B
459486;Male;Yes;75;Yes;Lawyer;;High;195903;2;Cat_6;A
467319;Male;No;26;Yes;Homemaker;8;Low;28830;2;Cat_6;A
459604;Female;No;21;No;Healthcare;0;Low;339623;7;Cat_3;B
463554;Female;No;53;No;Artist;7;Low;105695;1;Cat_6;A
467652;Male;No;32;Yes;Doctor;0;Low;428608;3;Cat_6;B
465298;Female;Yes;56;Yes;Doctor;1;Average;367771;2;Cat_3;A
462494;Female;No;36;Yes;Artist;8;Low;86879;4;Cat_3;B
467344;Male;Yes;83;Yes;Lawyer;0;Low;138220;2;Cat_6;B
463442;Male;Yes;42;Yes;Executive;1;Low;116902;2;Cat_6;B
467219;Female;Yes;66;No;Lawyer;;High;138315;2;Cat_6;A
464360;Male;Yes;62;Yes;Executive;0;High;197774;2;Cat_6;B
462505;Male;Yes;40;No;Executive;0;Low;180124;4;Cat_4;B
459914;Male;No;38;Yes;Artist;2;Low;66103;1;Cat_4;B
461255;Male;No;18;No;Healthcare;1;Low;406216;5;Cat_4;B
462360;Female;Yes;62;Yes;Artist;3;Low;70240;2;Cat_6;A
466571;Male;No;23;No;Healthcare;1;Low;402983;4;Cat_6;B
465033;Female;Yes;56;Yes;;0;Average;;2;Cat_6;B
464575;Male;No;42;Yes;Artist;8;Low;89838;1;Cat_6;A
465650;Female;No;32;No;Marketing;0;Low;144610;4;Cat_6;A
464640;Female;No;28;No;Marketing;0;Low;117101;5;Cat_4;A
459694;Male;Yes;77;No;Lawyer;0;Low;172692;;Cat_6;B
465216;Male;Yes;35;Yes;Executive;8;High;134919;4;Cat_6;A
460818;Female;No;30;Yes;Healthcare;8;Low;327014;;Cat_2;B
463927;Female;No;53;Yes;Engineer;1;Low;103419;2;Cat_6;A
459506;Female;No;27;Yes;;1;Low;;1;Cat_6;A
467001;Female;;53;Yes;Entertainment;8;Average;91222;4;Cat_2;B
460265;Male;Yes;52;Yes;Executive;1;High;146993;4;Cat_6;B
464178;Male;No;29;Yes;Doctor;3;Low;407901;3;Cat_4;A
461586;Male;No;36;Yes;Artist;6;Low;91046;3;Cat_2;B
461764;Female;No;41;Yes;Artist;0;Low;71666;1;Cat_6;A
459297;Male;Yes;72;Yes;Executive;0;High;177484;4;Cat_6;A
459548;Female;Yes;50;Yes;Engineer;1;Low;107163;2;Cat_6;A
463452;Female;Yes;79;Yes;Lawyer;0;High;185419;2;Cat_6;A
467767;Female;No;23;No;Marketing;4;Low;101517;4;Cat_6;B
465927;Female;No;25;Yes;Healthcare;0;Low;390845;1;Cat_6;B
465857;Female;No;40;Yes;Doctor;1;Low;423119;1;Cat_6;B
460581;Male;Yes;27;Yes;Healthcare;2;Average;322867;2;Cat_3;A
459501;Female;Yes;62;Yes;Artist;4;Average;97368;7;Cat_7;A
466670;Male;Yes;29;Yes;Healthcare;2;Average;330108;2;Cat_2;B
460678;Female;No;31;No;Doctor;6;Low;346018;2;Cat_3;A
459490;Male;Yes;37;No;Engineer;;Average;102548;2;Cat_6;A
460230;Male;No;28;Yes;Healthcare;1;Low;452934;4;Cat_6;A
463653;Female;No;26;Yes;Artist;1;Low;63871;5;Cat_6;A
463726;Female;No;33;No;Healthcare;1;Low;310003;3;Cat_6;B
467858;Male;Yes;59;Yes;Artist;;Low;60370;4;Cat_6;A
466907;Male;Yes;57;Yes;Artist;;Average;107003;2;Cat_6;A
467249;Female;No;43;Yes;Marketing;1;Low;110859;1;Cat_6;B
465533;Female;Yes;50;Yes;Entertainment;0;Average;98731;4;Cat_2;B
462297;Female;No;29;Yes;Artist;14;Low;89953;2;Cat_6;B
460596;Male;No;29;No;Engineer;0;Low;119518;5;Cat_3;A
462633;Female;;28;Yes;Doctor;;High;425350;8;Cat_4;B
467709;Female;Yes;37;Yes;Artist;5;Low;87666;2;Cat_6;B
467413;Female;Yes;75;Yes;Lawyer;2;High;142379;4;Cat_6;B
464672;Male;No;19;No;Entertainment;0;Low;46755;6;Cat_4;A
465807;Female;No;42;Yes;Artist;1;Low;68843;1;Cat_3;B
462760;Male;No;22;No;Healthcare;1;Low;464304;5;;B
466529;Female;Yes;28;Yes;Doctor;0;Average;349323;2;Cat_2;A
464434;Male;Yes;45;Yes;Artist;0;Average;100696;4;Cat_6;B
462359;Male;Yes;51;Yes;Entertainment;0;Low;92449;3;;B
464802;Male;No;40;No;Entertainment;1;Low;64391;1;Cat_4;A
467643;Male;No;42;Yes;Artist;12;Low;69746;1;Cat_3;A
461977;Female;No;49;Yes;Artist;3;Low;53837;1;Cat_6;A
461738;Female;Yes;46;Yes;;;Average;;3;Cat_6;A
464520;Male;Yes;46;No;Entertainment;8;Low;64442;2;Cat_6;B
464484;Male;Yes;29;Yes;Artist;1;Average;104241;3;Cat_3;B
465391;Female;Yes;72;Yes;Lawyer;0;High;138186;2;Cat_6;A
460611;Male;No;26;Yes;Healthcare;0;Low;388828;3;Cat_3;A
466159;Female;Yes;50;Yes;Engineer;2;Average;107973;3;Cat_6;A
463623;Male;No;33;Yes;Doctor;0;Low;315510;3;Cat_6;A
459254;Male;Yes;57;Yes;Doctor;;Low;347816;1;Cat_6;A
463594;Female;Yes;35;Yes;Artist;7;Average;81897;2;Cat_6;A
465118;Female;Yes;51;Yes;Artist;1;Average;100195;6;Cat_6;A
460761;Male;Yes;52;Yes;Entertainment;0;Average;50264;6;Cat_4;A
459132;Male;No;20;No;Entertainment;5;Low;81967;2;Cat_6;B
461265;Male;No;33;No;Marketing;1;Low;146228;6;Cat_4;B
463446;Male;Yes;58;Yes;Artist;0;Average;43936;3;Cat_3;A
467902;Female;No;37;No;Artist;;Low;53359;1;Cat_6;A
460591;Female;Yes;38;Yes;Doctor;1;Low;455773;4;Cat_3;A
464139;Female;No;27;No;Healthcare;14;Low;378525;1;Cat_6;B
466433;Male;Yes;43;Yes;Entertainment;8;Low;52941;2;Cat_6;B
459023;Female;No;18;No;Healthcare;0;Low;488755;5;Cat_6;B
466476;Female;No;29;No;Healthcare;0;Low;468395;3;Cat_6;B
460090;Male;Yes;86;No;Lawyer;2;Average;180298;2;Cat_6;A
461016;Male;No;32;No;Healthcare;7;Low;355478;5;Cat_3;B
464630;Female;Yes;52;No;Engineer;0;Low;93487;6;Cat_4;A
462464;Male;Yes;53;Yes;Artist;1;Average;45347;4;Cat_6;A
459026;Male;No;29;No;Healthcare;9;Low;345023;3;Cat_3;B
464376;Male;Yes;58;Yes;Artist;2;Low;47504;1;Cat_6;A
465256;Male;No;22;No;Healthcare;;Low;499203;5;Cat_2;B
461783;Male;;72;;Lawyer;0;High;196594;;Cat_6;A
467478;Female;Yes;39;Yes;Artist;0;Average;62557;4;Cat_6;A
463094;Male;Yes;40;Yes;Engineer;12;Average;90624;3;Cat_6;A
463257;Female;No;23;No;Healthcare;3;Low;461066;5;Cat_6;B
465060;Female;Yes;79;Yes;Lawyer;14;High;145230;3;Cat_6;A
461696;Female;Yes;70;Yes;Lawyer;0;High;199832;2;Cat_6;B
466130;Female;No;27;No;Artist;0;Low;87418;6;Cat_6;B
460498;Male;Yes;47;No;Executive;1;High;144289;2;Cat_3;B
459248;Male;Yes;58;Yes;Executive;3;Average;185344;4;Cat_3;B
464924;Male;Yes;26;No;Entertainment;;High;78082;6;Cat_4;B
462620;Male;Yes;40;No;Engineer;6;Average;112242;5;Cat_4;B
462657;Male;Yes;35;Yes;Executive;1;Average;171997;2;Cat_6;A
467822;Male;Yes;31;Yes;Healthcare;0;Low;307969;2;Cat_6;A
460876;Female;Yes;43;Yes;Artist;1;High;50503;4;Cat_3;A
461395;Male;No;21;No;Doctor;4;Low;324873;3;Cat_2;B
460731;Female;No;29;Yes;Artist;1;Low;49581;3;Cat_6;A
463582;Female;No;18;No;Healthcare;1;Low;468303;3;Cat_6;B
461423;Male;No;28;Yes;Artist;0;Low;79173;3;Cat_4;B
460879;Female;No;27;Yes;Healthcare;0;Low;401529;4;Cat_6;A
467376;Female;Yes;47;Yes;Doctor;8;Average;426727;2;Cat_6;A
463701;Male;Yes;52;Yes;Marketing;1;High;124283;4;Cat_6;A
466667;Female;No;42;No;Marketing;5;Low;90658;2;Cat_6;B
464345;Female;Yes;57;Yes;Artist;2;High;105439;3;Cat_6;A
467889;Male;Yes;61;Yes;Executive;0;High;189114;2;Cat_6;A
461709;Male;No;33;Yes;Artist;0;Low;79963;3;Cat_4;A
463515;Female;Yes;41;Yes;Artist;11;Average;61189;4;Cat_6;A
460080;Female;No;39;Yes;Doctor;9;Low;444699;3;Cat_6;A
460375;Male;No;40;Yes;Doctor;4;Low;490146;2;Cat_6;A
466364;Female;Yes;52;Yes;Artist;1;Low;97785;3;Cat_2;A
465551;Female;Yes;48;Yes;Artist;;Average;97490;2;Cat_3;B
463096;Female;No;33;Yes;Doctor;;Low;440429;3;Cat_6;B
460896;Male;No;43;Yes;Artist;0;Low;74965;1;Cat_3;A
460702;Female;No;51;Yes;Artist;0;Low;59353;1;Cat_6;B
466001;Female;Yes;36;Yes;Entertainment;6;Low;81919;2;Cat_6;B
465738;Male;Yes;38;Yes;Entertainment;8;Low;106108;2;Cat_3;B
460804;Female;No;30;Yes;Artist;0;Low;107267;5;Cat_2;A
464426;Male;No;39;Yes;Marketing;1;Low;129393;4;Cat_3;B
465880;Female;No;46;Yes;Entertainment;1;Low;89632;2;Cat_6;A
461342;Male;Yes;43;No;Executive;3;High;134253;4;Cat_6;B
459078;Male;Yes;70;Yes;Lawyer;0;High;193557;2;Cat_6;B
460396;Female;Yes;41;Yes;Entertainment;9;Low;61460;1;Cat_7;B
461098;Female;Yes;39;Yes;Engineer;1;Low;113473;1;Cat_3;A
463076;Female;No;51;Yes;Artist;0;Low;97619;2;Cat_6;A
460976;Male;No;20;No;Healthcare;1;Low;364104;4;Cat_6;B
465536;Female;Yes;30;Yes;Doctor;;Average;465195;2;Cat_3;B
460399;Male;No;26;Yes;Marketing;10;Low;145489;1;Cat_6;B
460449;Male;No;31;No;Marketing;4;Low;122053;1;Cat_3;B
463807;Female;No;33;Yes;Healthcare;0;Low;309196;3;Cat_4;B
459323;Female;No;21;No;Doctor;;Low;318295;;Cat_6;B
459727;Male;Yes;83;No;Lawyer;;High;106577;2;Cat_6;B
463263;Female;Yes;70;Yes;Engineer;0;High;95285;2;Cat_6;B
466998;Female;Yes;60;No;Artist;;Average;95184;3;Cat_6;A
466729;Male;No;33;Yes;Healthcare;1;Low;364176;;Cat_6;A
462608;Female;No;71;No;Engineer;1;Low;109475;1;Cat_4;A
465495;Male;Yes;29;Yes;Engineer;5;Low;94147;2;Cat_4;A
461244;Female;No;41;No;Marketing;1;Low;106912;1;Cat_6;B
459173;Male;Yes;55;Yes;Artist;1;Average;94965;2;Cat_6;A
465795;Male;No;29;No;Entertainment;1;Low;81128;4;Cat_4;A
467345;Male;Yes;76;Yes;Lawyer;1;Low;153979;1;Cat_6;A
467290;Female;No;23;No;Healthcare;0;Low;468037;;Cat_6;B
462220;Female;No;18;No;Healthcare;7;Low;406107;3;Cat_4;B
465737;Female;Yes;49;Yes;Engineer;6;Low;116489;3;Cat_3;B
459423;Male;No;19;No;Healthcare;9;Low;343204;5;Cat_6;B
464445;Male;Yes;81;Yes;Executive;1;High;113642;3;Cat_6;A
461378;Female;No;35;Yes;Artist;9;Low;59214;1;Cat_6;B
462286;Male;Yes;59;No;Doctor;0;Average;472898;2;Cat_6;B
463678;Female;No;32;No;Healthcare;1;Low;490033;5;Cat_4;B
465601;Male;Yes;35;Yes;Artist;;Average;46810;4;Cat_3;B
462647;Female;Yes;56;No;;;Average;;3;Cat_4;B
465714;Female;Yes;63;Yes;Artist;1;Low;92755;1;Cat_2;A
466312;Female;No;21;No;Healthcare;0;Low;312679;3;Cat_4;B
459697;Female;Yes;77;No;Lawyer;0;High;170720;3;Cat_6;A
460057;Male;No;36;Yes;Artist;2;Low;88736;1;Cat_6;A
464960;Female;No;22;No;Healthcare;0;Low;383752;5;Cat_4;B
459064;Male;Yes;26;No;Executive;5;High;137150;4;Cat_6;B
461277;Male;Yes;82;Yes;Lawyer;7;Low;86860;1;Cat_6;A
463403;Male;No;18;No;Healthcare;2;Low;359873;4;Cat_6;B
463863;Male;Yes;35;Yes;Artist;0;Average;108162;2;Cat_6;A
467064;Male;Yes;36;No;Doctor;0;Average;392965;2;Cat_7;A
467856;Male;Yes;59;Yes;Artist;1;Low;79826;2;Cat_6;A
462251;Male;Yes;61;No;Artist;0;Average;53894;2;Cat_6;A
465372;Female;No;37;Yes;Entertainment;0;Low;50280;1;Cat_6;A
463970;Female;No;25;No;Healthcare;1;Low;475762;5;Cat_4;B
463547;Female;No;28;No;Healthcare;0;Low;485088;4;Cat_2;B
465331;Female;Yes;56;Yes;Artist;;Low;90359;2;Cat_6;A
460785;Male;No;29;Yes;Healthcare;0;Low;331416;4;Cat_7;B
461788;Female;Yes;86;Yes;Lawyer;1;High;142821;2;Cat_6;A
461617;Male;No;45;Yes;Artist;0;Low;58805;2;Cat_6;A
460661;Female;No;33;No;Homemaker;9;Low;35281;1;Cat_6;B
463363;Male;No;20;No;Healthcare;1;Low;410070;4;;B
462520;Female;No;25;Yes;Artist;;Low;71790;5;Cat_4;B
461568;Male;Yes;59;Yes;Artist;1;Average;53795;3;Cat_6;A
464769;Female;;51;No;Engineer;9;Average;107495;4;Cat_4;B
466615;Female;No;20;No;Healthcare;3;Low;495957;3;Cat_1;B
465688;Female;Yes;62;;Artist;1;Average;85173;3;Cat_3;A
462109;Male;Yes;75;No;Lawyer;0;Low;162833;1;Cat_6;B
459565;Male;No;47;Yes;Entertainment;2;Low;102069;;Cat_1;A
462766;Female;No;32;No;Homemaker;8;Low;20919;1;Cat_6;B
466682;Male;Yes;62;;Entertainment;2;Average;79318;4;Cat_3;A
459690;Female;No;43;Yes;Artist;1;Low;42219;1;Cat_6;A
459347;Male;Yes;69;Yes;Lawyer;1;Low;123295;1;Cat_6;B
465766;Male;Yes;38;No;Entertainment;1;Low;48817;3;Cat_4;A
467575;Female;No;29;No;Engineer;1;Low;102982;4;Cat_6;A
459774;Male;Yes;56;Yes;Artist;0;Low;104132;1;Cat_6;B
464860;Female;Yes;51;No;Engineer;;Average;118190;3;Cat_4;B
464932;Male;Yes;53;Yes;Executive;9;Low;114953;1;Cat_4;B
461814;Female;No;37;Yes;Artist;1;Low;52268;1;Cat_3;A
463428;Male;Yes;28;No;Executive;1;High;189742;5;Cat_6;A
459671;Female;Yes;48;Yes;Artist;;Average;48126;3;Cat_4;A
464451;Female;Yes;74;Yes;Artist;0;Average;59873;2;Cat_6;B
464043;Male;Yes;51;Yes;Entertainment;1;Average;68897;4;Cat_6;A
461784;Female;Yes;88;Yes;Lawyer;0;Low;92592;1;Cat_6;B
463389;Female;Yes;50;Yes;Artist;0;Average;95941;2;Cat_3;A
462233;Male;No;19;No;Healthcare;1;Low;440640;7;Cat_4;B
463826;Female;No;28;Yes;Healthcare;5;Low;488228;;Cat_6;B
465121;Female;No;32;Yes;Artist;6;Low;47532;1;Cat_3;B
466168;Female;Yes;45;Yes;Executive;1;High;100894;3;Cat_3;B
459841;Male;Yes;56;Yes;Healthcare;;High;480690;3;Cat_6;B
467342;Female;No;33;Yes;Artist;1;Low;43654;2;Cat_6;A
459495;Male;No;29;Yes;Artist;;Low;57557;3;Cat_6;B
464962;Male;Yes;53;Yes;Executive;1;High;144976;4;Cat_4;B
460874;Female;No;18;No;Healthcare;1;Low;377324;3;Cat_6;B
463247;Male;No;45;Yes;Entertainment;1;Low;68393;1;Cat_7;A
460771;Male;Yes;86;Yes;Artist;0;Low;109302;;Cat_6;A
465774;Female;No;26;Yes;Doctor;9;Low;307464;4;Cat_6;B
463551;Male;Yes;46;Yes;Doctor;7;Average;409237;2;Cat_6;A
464502;Male;Yes;35;Yes;Healthcare;6;Average;338798;2;Cat_6;A
461407;Female;No;32;Yes;Marketing;8;Low;147875;6;Cat_1;A
465218;Male;Yes;36;Yes;Artist;;Average;47667;2;Cat_6;A
466081;Female;Yes;25;Yes;Artist;8;Average;60907;2;Cat_4;A
467336;Female;Yes;63;Yes;Artist;0;Average;77576;4;Cat_6;A
462440;Female;No;23;No;Healthcare;9;Low;485435;4;Cat_6;B
459389;Female;No;26;Yes;Engineer;9;Low;99119;8;Cat_6;A
466446;Female;Yes;46;Yes;Artist;1;High;42230;3;Cat_6;A
464385;Male;Yes;70;No;Engineer;0;Average;100140;2;Cat_6;B
467872;Female;Yes;40;Yes;Engineer;1;Average;98920;4;Cat_5;B
459857;Male;No;33;Yes;Entertainment;6;Low;86733;1;Cat_6;A
466701;Male;Yes;48;Yes;Homemaker;10;Low;29937;3;Cat_6;A
461169;Male;No;39;Yes;Entertainment;9;Low;61399;2;Cat_3;B
459519;Female;Yes;45;Yes;Artist;;Average;65017;2;Cat_6;A
460795;Male;Yes;61;Yes;Artist;1;Average;104986;3;Cat_6;A
464511;Male;Yes;52;Yes;Marketing;1;Low;97936;3;Cat_3;B
466399;Female;Yes;26;No;Entertainment;1;Average;43332;2;Cat_4;A
465603;Female;Yes;45;Yes;Homemaker;8;Low;37755;;Cat_3;A
466079;Female;Yes;40;No;Engineer;1;Low;93061;2;Cat_6;A
459769;Male;No;42;Yes;Marketing;1;Low;115404;;Cat_6;B
462450;Male;No;19;No;Healthcare;0;Low;390614;;Cat_6;B
460587;Female;No;38;Yes;Artist;;Low;51910;1;Cat_3;B
461490;Female;Yes;73;Yes;Artist;2;High;104271;2;Cat_6;A
460895;Female;No;29;Yes;Doctor;9;Low;493373;5;Cat_3;B
465104;Male;Yes;35;Yes;Homemaker;9;Average;23461;4;Cat_6;A
467503;Female;No;26;Yes;Artist;1;Low;89670;4;Cat_6;A
460316;Female;No;39;No;Healthcare;4;Low;371696;3;Cat_6;B
467198;Male;No;28;Yes;Healthcare;1;Low;379630;5;Cat_6;B
460348;Female;No;37;Yes;Artist;1;Low;91971;2;Cat_6;A
467460;Female;Yes;36;Yes;Homemaker;8;Average;29176;2;Cat_7;B
466838;Male;Yes;41;No;Executive;0;Low;185735;3;Cat_1;B
463561;Female;No;39;Yes;Engineer;1;Low;115462;1;Cat_6;A
466170;Male;Yes;74;Yes;Lawyer;1;Low;183268;1;Cat_2;A
463578;Female;No;23;No;Healthcare;0;Low;350930;3;Cat_4;B
461352;Male;No;25;No;Healthcare;3;Low;438455;5;Cat_2;B
465814;Female;Yes;50;No;Artist;0;Average;55748;5;Cat_4;B
467690;Female;Yes;67;No;Lawyer;;High;186875;2;Cat_6;B
463809;Female;No;30;Yes;Healthcare;2;Low;323729;3;Cat_6;B
460701;Male;Yes;66;No;Entertainment;0;Average;52342;2;Cat_6;B
461592;Male;Yes;29;Yes;Entertainment;0;Low;99916;2;Cat_6;B
467692;Female;Yes;43;No;Artist;4;Low;92308;1;Cat_6;B
459033;Female;Yes;56;Yes;Artist;0;Low;60780;1;Cat_6;B
466424;Female;Yes;42;Yes;Engineer;1;High;117421;3;Cat_3;A
459937;Female;No;39;Yes;Artist;7;Low;54009;1;Cat_6;A
466404;Female;No;40;Yes;Engineer;0;Low;90538;1;Cat_6;A
463504;Male;No;26;Yes;Healthcare;;Low;370893;1;Cat_6;B
459944;Female;Yes;39;Yes;Artist;0;Low;57364;1;Cat_6;A
464073;Female;No;46;Yes;Engineer;1;Low;99645;2;Cat_7;B
462169;Female;Yes;40;Yes;Artist;1;High;62581;3;Cat_6;B
463032;Female;Yes;78;No;Lawyer;0;High;160784;2;Cat_6;A
467374;Female;Yes;45;Yes;Homemaker;8;High;40784;4;Cat_6;B
459269;Male;Yes;58;Yes;Artist;0;Average;78052;2;Cat_6;A
466769;Female;No;31;Yes;Entertainment;0;Low;102776;4;Cat_6;A
465792;Female;Yes;57;Yes;Engineer;1;Low;114444;4;Cat_3;A
462280;Male;No;32;Yes;Healthcare;0;Low;302557;4;Cat_6;B
464616;Male;Yes;27;No;Entertainment;6;Low;84245;4;Cat_6;A
465202;Male;No;27;No;Entertainment;6;Low;101256;4;Cat_6;B
464384;Male;No;25;Yes;Healthcare;9;Low;318973;4;Cat_4;A
466655;Male;Yes;57;No;Executive;1;Low;142761;2;Cat_6;A
466600;Male;No;18;No;Healthcare;11;Low;483788;1;Cat_4;B
467815;Female;Yes;69;Yes;Artist;0;Low;94068;2;Cat_6;A
464966;Male;Yes;59;No;Engineer;1;Low;90031;2;Cat_4;A
467803;Female;Yes;36;Yes;Entertainment;7;Average;93666;2;Cat_6;B
466810;Male;No;19;No;Healthcare;1;Low;462835;3;Cat_6;B
459896;Female;Yes;40;Yes;Artist;9;Low;81871;2;Cat_6;A
464862;Female;No;20;No;Engineer;8;Low;113581;5;Cat_4;B
461751;Female;Yes;63;Yes;Artist;1;Average;71748;3;Cat_6;A
466965;Female;No;42;Yes;Homemaker;;Low;23462;1;Cat_6;A
465157;Male;Yes;42;Yes;Entertainment;3;Average;96033;4;Cat_6;B
462544;Male;Yes;30;Yes;Entertainment;;Average;77653;3;Cat_4;B
464652;Female;Yes;25;No;Engineer;7;Average;111566;2;Cat_4;B
466401;Male;Yes;48;No;Executive;1;Average;168759;4;Cat_6;A
461902;Female;Yes;52;Yes;Artist;0;Low;78867;3;Cat_6;B
463164;Male;Yes;35;Yes;Artist;8;Average;86871;2;Cat_6;A
461660;Female;Yes;74;No;Lawyer;0;Low;133572;1;Cat_6;B
466054;Female;Yes;33;No;Homemaker;8;Average;27860;4;Cat_4;B
464725;Male;Yes;45;No;Executive;11;High;174706;9;Cat_4;A
463507;Male;Yes;49;No;Artist;1;Low;102324;1;Cat_6;A
465888;Male;Yes;37;Yes;Doctor;8;Average;488296;2;Cat_6;A
466103;Female;Yes;40;No;Engineer;0;Low;95643;5;Cat_6;A
461261;Female;No;29;No;Artist;0;Low;60612;3;Cat_4;A
462203;Male;Yes;72;No;Executive;2;High;104182;7;Cat_4;A
463303;Female;Yes;49;Yes;Homemaker;2;Average;42970;4;Cat_6;B
465943;Male;No;26;No;Healthcare;0;Low;390304;;Cat_6;B
462997;Male;Yes;55;Yes;Entertainment;0;Average;58287;4;Cat_6;A
460338;Male;No;28;Yes;Entertainment;14;Low;44661;2;Cat_6;B
460000;Male;No;52;Yes;Entertainment;1;Low;60342;1;Cat_3;A
462531;Female;Yes;59;No;Homemaker;;High;25621;2;Cat_6;B
459417;Male;No;19;No;Healthcare;;Low;374569;;Cat_6;B
466479;Male;Yes;52;Yes;Artist;;Average;80516;3;Cat_6;A
460122;Female;No;41;No;Artist;0;Low;43255;1;Cat_6;A
466087;Male;;22;No;Healthcare;8;High;461401;6;Cat_4;B
459350;Female;Yes;56;Yes;Engineer;0;High;117717;2;Cat_6;B
460676;Female;Yes;51;Yes;Marketing;9;Average;141933;1;Cat_3;A
463179;Male;Yes;57;Yes;Entertainment;0;Low;86961;2;Cat_6;A
461137;Male;Yes;60;Yes;Entertainment;0;Low;87578;4;Cat_6;A
467555;Male;No;27;No;Entertainment;14;Low;53721;3;Cat_6;B
464211;Male;Yes;50;Yes;Doctor;0;Average;387698;3;Cat_2;B
461413;Female;No;40;Yes;Artist;2;Low;72155;1;Cat_6;B
467660;Female;Yes;69;Yes;Artist;9;High;58705;2;Cat_6;A
461193;Female;No;41;Yes;Marketing;1;Low;133462;1;Cat_6;B
460772;Male;Yes;70;No;Entertainment;1;Low;51323;1;Cat_6;A
465702;Male;No;32;Yes;Entertainment;1;Low;59619;1;Cat_4;A
459001;Female;No;20;No;Marketing;;Low;138623;4;Cat_6;A
467006;Female;No;73;Yes;Lawyer;0;Low;134505;1;Cat_6;B
466927;Male;No;19;No;Engineer;7;Low;92521;5;Cat_2;B
464107;Male;Yes;70;No;Artist;1;Average;43915;2;Cat_6;A
460605;Male;Yes;33;Yes;Doctor;9;Average;468495;2;Cat_4;B
459847;Female;Yes;49;Yes;Artist;1;Average;45804;5;Cat_6;A
460906;Female;Yes;89;Yes;Lawyer;1;High;86983;3;Cat_6;A
459720;Male;No;25;No;Doctor;6;Low;444554;1;Cat_6;B
463294;Female;Yes;35;Yes;Engineer;5;Low;119996;2;Cat_6;B
463751;Female;;39;Yes;Doctor;5;Low;461711;;Cat_2;B
465209;Male;Yes;47;Yes;Artist;0;Average;75755;2;Cat_3;A
461222;Female;No;48;Yes;Artist;1;Low;54163;1;Cat_7;B
464813;Male;Yes;45;Yes;Engineer;5;Average;117090;5;Cat_6;B
462855;Male;No;20;No;Healthcare;;Low;374745;;Cat_6;B
463777;Female;Yes;46;Yes;Artist;2;Low;103048;2;Cat_6;A
463210;Male;Yes;84;;Lawyer;1;Low;109824;1;Cat_6;A
461672;Female;No;26;No;Engineer;1;Low;116399;2;Cat_6;A
467711;Female;No;31;Yes;Artist;;Low;42280;1;Cat_6;A
459662;Male;Yes;51;Yes;Entertainment;0;High;56322;5;Cat_3;A
466515;Male;Yes;52;No;Executive;9;Average;177388;4;Cat_6;A
464946;Male;Yes;53;Yes;Executive;9;Low;139096;1;Cat_4;B
460880;Male;No;42;Yes;Artist;4;Low;80054;2;Cat_2;A
459537;Female;No;47;Yes;Homemaker;9;Low;35822;3;Cat_4;A
463635;Female;Yes;41;Yes;Artist;0;Low;101009;3;Cat_6;A
467650;Male;Yes;52;Yes;Artist;2;Average;97994;4;Cat_6;A
467891;Female;No;30;Yes;Doctor;0;Low;418731;5;Cat_6;B
459052;Male;Yes;47;No;Artist;0;Low;92924;2;Cat_6;A
